"","x"
"8472",416504
"8473",416076
"8474",416075
"8475",415885
"8476",415884
"8477",415883
"8478",415539
"8479",415538
"8480",415537
"8481",415536
"8482",415535
"8483",415534
"8484",415533
"8485",415532
"8486",415531
"8487",415530
"8488",415529
"8489",415528
"8490",415527
"8491",415526
"8492",415525
"8493",415524
"8494",415523
"8495",415522
"8496",415521
"8497",415520
"8498",415519
"8499",415491
"8500",415490
"8501",415452
"8502",415451
"8503",415450
"8504",415449
"8505",415448
"8506",415233
"8507",415217
"8508",415216
"8509",415215
"8510",415214
"8511",415212
"8512",415211
"8513",415210
"8514",415084
"8515",415083
"8516",415052
"8517",415051
"8518",414955
"8519",414947
"8520",414946
"8521",414918
"8522",414917
"8523",414916
"8524",414915
"8525",414904
"8526",414903
"8527",414902
"8528",414901
"8529",414900
"8530",414899
"8531",414898
"8532",414897
"8533",414896
"8534",414835
"8535",414834
"8536",414833
"8537",414832
"8538",414687
"8539",414686
"8540",414153
"8541",414090
"8542",414089
"8543",414088
"8544",414054
"8545",414053
"8546",414052
"8547",413836
"8548",413835
"8549",413781
"8550",413667
"8551",413183
"8552",413004
"8553",413003
"8554",413002
"8555",413001
"8556",413000
"8557",412999
"8558",412998
"8559",412997
"8560",412996
"8561",412995
"8562",412994
"8563",412993
"8564",412992
"8565",412991
"8566",412965
"8567",412863
"8568",412862
"8569",412861
"8570",412560
"8571",412559
"8572",412483
"8573",412278
"8574",412277
"8575",412267
"8576",412265
"8577",412240
"8578",412239
"8579",412238
"8580",412237
"8581",412236
"8582",412235
"8583",412166
"8584",412165
"8585",412164
"8586",412163
"8587",412162
"8588",412161
"8589",412050
"8590",411767
"8591",411766
"8592",411765
"8593",411680
"8594",411628
"8595",411043
"8596",411030
"8597",411024
"8598",410644
"8599",410634
"8600",409936
"8601",409935
"8602",409459
"8603",409394
"8604",409127
"8605",408708
"8606",408707
"8607",408706
"8608",408705
"8609",408704
"8610",408703
"8611",407963
"8612",407962
"8613",407881
"8614",407880
"8615",407879
"8616",407724
"8617",407424
"8618",407423
"8619",407422
"8620",406790
"8621",406789
"8622",406788
"8623",406787
"8624",406786
"8625",406763
"8626",406762
"8627",406761
"8628",406760
"8629",406759
"8630",406471
"8631",406470
"8632",406469
"8633",406468
"8634",406467
"8635",406466
"8636",406465
"8637",406464
"8638",406459
"8639",406458
"8640",406434
"8641",406412
"8642",406411
"8643",406410
"8644",406409
"8645",406408
"8646",406407
"8647",406406
"8648",406405
"8649",406404
"8650",406403
"8651",406385
"8652",406383
"8653",406382
"8654",406381
"8655",406380
"8656",406364
"8657",406363
"8658",405854
"8659",405853
"8660",405835
"8661",405834
"8662",405500
"8663",405493
"8664",405492
"8665",405274
"8666",404930
"8667",404762
"8668",404187
"8669",404186
"8670",404185
"8671",404184
"8672",404183
"8673",404182
"8674",404181
"8675",404180
"8676",404178
"8677",404177
"8678",404176
"8679",404175
"8680",404174
"8681",404173
"8682",404172
"8683",403668
"8684",402973
"8685",402972
"8686",402971
"8687",402970
"8688",402969
"8689",402968
"8690",402967
"8691",402886
"8692",402867
"8693",402534
"8694",402363
"8695",402267
"8696",402260
"8697",402259
"8698",402237
"8699",402203
"8700",402144
"8701",402143
"8702",402121
"8703",402118
"8704",402117
"8705",402116
"8706",402115
"8707",402114
"8708",402113
"8709",402008
"8710",402007
"8711",402006
"8712",402005
"8713",402004
"8714",401978
"8715",401977
"8716",401976
"8717",401975
"8718",401974
"8719",401937
"8720",401936
"8721",401935
"8722",401934
"8723",401933
"8724",401932
"8725",401931
"8726",401930
"8727",401893
"8728",401892
"8729",401891
"8730",401890
"8731",401889
"8732",401869
"8733",401868
"8734",401867
"8735",401866
"8736",401830
"8737",401809
"8738",401791
"8739",401790
"8740",401681
"8741",401680
"8742",401679
"8743",401550
"8744",401549
"8745",401548
"8746",401547
"8747",401545
"8748",401544
"8749",401262
"8750",401260
"8751",401259
"8752",401258
"8753",401257
"8754",401256
"8755",401255
"8756",401254
"8757",401253
"8758",401252
"8759",401251
"8760",401250
"8761",401249
"8762",401248
"8763",401247
"8764",401246
"8765",401245
"8766",401244
"8767",401243
"8768",401241
"8769",401240
"8770",401237
"8771",401236
"8772",401235
"8773",401232
"8774",401230
"8775",401229
"8776",401227
"8777",401226
"8778",401224
"8779",401221
"8780",401220
"8781",401219
"8782",401043
"8783",401042
"8784",400977
"8785",400878
"8786",400877
"8787",400876
"8788",400875
"8789",400874
"8790",400873
"8791",400793
"8792",400792
"8793",400791
"8794",400788
"8795",400787
"8796",400786
"8797",400739
"8798",400705
"8799",400027
"8800",400026
"8801",400025
"8802",400024
"8803",400023
"8804",400022
"8805",400021
"8806",400020
"8807",400019
"8808",399831
"8809",399830
"8810",399829
"8811",399828
"8812",399827
"8813",399826
"8814",399067
"8815",399052
"8816",399051
"8817",398591
"8818",398590
"8819",398442
"8820",398441
"8821",398356
"8822",398139
"8823",397594
"8824",397493
"8825",397492
"8826",397246
"8827",397245
"8828",397244
"8829",397046
"8830",397045
"8831",396658
"8832",396487
"8833",396172
"8834",396044
"8835",395791
"8836",395790
"8837",395789
"8838",395788
"8839",395787
"8840",395786
"8841",395476
"8842",395449
"8843",395370
"8844",395362
"8845",395332
"8846",394772
"8847",394438
"8848",394437
"8849",394326
"8850",394263
"8851",394030
"8852",393861
"8853",393860
"8854",393776
"8855",393378
"8856",393232
"8857",393149
"8858",393148
"8859",393147
"8860",393146
"8861",393145
"8862",393144
"8863",393143
"8864",393142
"8865",393141
"8866",393140
"8867",393139
"8868",393138
"8869",392928
"8870",392913
"8871",392912
"8872",392844
"8873",392802
"8874",392741
"8875",392477
"8876",392363
"8877",392362
"8878",392300
"8879",392299
"8880",391595
"8881",391594
"8882",391593
"8883",391592
"8884",391591
"8885",391590
"8886",391381
"8887",391123
"8888",391011
"8889",391010
"8890",390916
"8891",390915
"8892",390914
"8893",390913
"8894",390719
"8895",390663
"8896",390662
"8897",390538
"8898",390374
"8899",390335
"8900",390232
"8901",390231
"8902",390230
"8903",390229
"8904",390228
"8905",390227
"8906",390226
"8907",390211
"8908",390159
"8909",390158
"8910",390124
"8911",390123
"8912",390122
"8913",389932
"8914",389922
"8915",389921
"8916",389887
"8917",389727
"8918",389726
"8919",389725
"8920",389724
"8921",389723
"8922",389722
"8923",389623
"8924",389529
"8925",389514
"8926",389482
"8927",389406
"8928",389405
"8929",389404
"8930",389403
"8931",389402
"8932",389401
"8933",389400
"8934",389399
"8935",389398
"8936",389397
"8937",389396
"8938",389395
"8939",389394
"8940",389393
"8941",389392
"8942",389391
"8943",389242
"8944",389241
"8945",389240
"8946",389224
"8947",389205
"8948",389181
"8949",389180
"8950",389179
"8951",389178
"8952",389177
"8953",389176
"8954",389175
"8955",389174
"8956",389173
"8957",389172
"8958",389171
"8959",389170
"8960",389169
"8961",389003
"8962",389002
"8963",388995
"8964",388994
"8965",388771
"8966",388581
"8967",388580
"8968",388579
"8969",388544
"8970",388493
"8971",388491
"8972",388490
"8973",388489
"8974",388488
"8975",388487
"8976",388486
"8977",388485
"8978",388484
"8979",388483
"8980",388377
"8981",388376
"8982",388375
"8983",388374
"8984",388372
"8985",388371
"8986",388370
"8987",388369
"8988",388355
"8989",388320
"8990",388180
"8991",388020
"8992",388019
"8993",388018
"8994",388017
"8995",388016
"8996",388015
"8997",388014
"8998",388013
"8999",388012
"9000",387998
"9001",387997
"9002",387996
"9003",387991
"9004",387990
"9005",387988
"9006",387868
"9007",387867
"9008",387866
"9009",387865
"9010",387864
"9011",387863
"9012",387862
"9013",387861
"9014",387860
"9015",387859
"9016",387858
"9017",387857
"9018",387856
"9019",387537
"9020",387536
"9021",387535
"9022",387534
"9023",387533
"9024",387496
"9025",387495
"9026",387267
"9027",387266
"9028",387261
"9029",387260
"9030",387083
"9031",386661
"9032",386660
"9033",386174
"9034",386173
"9035",386172
"9036",385587
"9037",385354
"9038",385128
"9039",385127
"9040",385126
"9041",385125
"9042",385124
"9043",385123
"9044",384889
"9045",384368
"9046",384022
"9047",383663
"9048",383662
"9049",383585
"9050",383584
"9051",383416
"9052",383371
"9053",382738
"9054",382737
"9055",382736
"9056",382735
"9057",382563
"9058",381122
"9059",380649
"9060",380648
"9061",380421
"9062",380420
"9063",380042
"9064",380040
"9065",380005
"9066",379875
"9067",379874
"9068",379854
"9069",379847
"9070",379846
"9071",379844
"9072",379843
"9073",379842
"9074",379840
"9075",379839
"9076",379838
"9077",379837
"9078",379836
"9079",379835
"9080",379793
"9081",379792
"9082",379791
"9083",379790
"9084",379789
"9085",379788
"9086",379787
"9087",379786
"9088",379744
"9089",379743
"9090",379639
"9091",379638
"9092",379637
"9093",379636
"9094",379635
"9095",379634
"9096",379633
"9097",379619
"9098",379557
"9099",379555
"9100",379554
"9101",379553
"9102",379552
"9103",379551
"9104",379550
"9105",379549
"9106",379548
"9107",379482
"9108",379193
"9109",379192
"9110",379191
"9111",379190
"9112",379189
"9113",378942
"9114",378693
"9115",378540
"9116",378134
"9117",378133
"9118",378103
"9119",378102
"9120",378101
"9121",377922
"9122",377921
"9123",377890
"9124",377889
"9125",377888
"9126",377887
"9127",377886
"9128",377885
"9129",377884
"9130",377883
"9131",377882
"9132",377881
"9133",377880
"9134",377879
"9135",377878
"9136",377877
"9137",377876
"9138",377875
"9139",377817
"9140",377462
"9141",377461
"9142",377454
"9143",377453
"9144",377452
"9145",377451
"9146",377450
"9147",377449
"9148",377448
"9149",377447
"9150",377446
"9151",377445
"9152",377444
"9153",377408
"9154",377233
"9155",376845
"9156",376844
"9157",376843
"9158",376842
"9159",376668
"9160",376354
"9161",376353
"9162",376335
"9163",375876
"9164",375875
"9165",375873
"9166",375819
"9167",375001
"9168",374941
"9169",374940
"9170",374939
"9171",374938
"9172",374543
"9173",374542
"9174",374520
"9175",374487
"9176",374486
"9177",374266
"9178",374166
"9179",374165
"9180",374066
"9181",373885
"9182",373884
"9183",373762
"9184",373761
"9185",373760
"9186",373732
"9187",373731
"9188",373730
"9189",373546
"9190",373377
"9191",373376
"9192",373375
"9193",373374
"9194",373354
"9195",373353
"9196",373352
"9197",373351
"9198",373350
"9199",373349
"9200",373338
"9201",373312
"9202",373311
"9203",373310
"9204",373309
"9205",373308
"9206",373307
"9207",373306
"9208",373302
"9209",373224
"9210",373163
"9211",373162
"9212",373161
"9213",373160
"9214",373159
"9215",373158
"9216",373157
"9217",373156
"9218",373155
"9219",373154
"9220",373153
"9221",373152
"9222",373151
"9223",373150
"9224",373149
"9225",372672
"9226",372442
"9227",372441
"9228",372417
"9229",372416
"9230",372377
"9231",372376
"9232",372339
"9233",372338
"9234",372289
"9235",372287
"9236",371766
"9237",371724
"9238",371723
"9239",371722
"9240",371721
"9241",371720
"9242",371719
"9243",371713
"9244",371687
"9245",371686
"9246",371685
"9247",371455
"9248",371454
"9249",371453
"9250",371451
"9251",371450
"9252",371449
"9253",371324
"9254",371323
"9255",371202
"9256",370954
"9257",370682
"9258",370680
"9259",370679
"9260",370678
"9261",370677
"9262",370676
"9263",370415
"9264",370296
"9265",370295
"9266",370294
"9267",370293
"9268",370292
"9269",370291
"9270",370073
"9271",370072
"9272",369539
"9273",369538
"9274",369153
"9275",369152
"9276",369151
"9277",369076
"9278",368715
"9279",368714
"9280",368450
"9281",368417
"9282",368416
"9283",368415
"9284",368397
"9285",367246
"9286",367245
"9287",365567
"9288",365559
"9289",365155
"9290",365128
"9291",365127
"9292",365126
"9293",365125
"9294",364743
"9295",364567
"9296",364430
"9297",363824
"9298",363811
"9299",363810
"9300",363809
"9301",363808
"9302",363807
"9303",363806
"9304",363805
"9305",363799
"9306",363798
"9307",363797
"9308",363796
"9309",363794
"9310",363793
"9311",363791
"9312",363790
"9313",363789
"9314",363787
"9315",363786
"9316",363785
"9317",363784
"9318",363783
"9319",363782
"9320",363781
"9321",363780
"9322",363779
"9323",363778
"9324",363777
"9325",363776
"9326",363775
"9327",363774
"9328",363661
"9329",363660
"9330",363659
"9331",363658
"9332",363657
"9333",363656
"9334",363655
"9335",363643
"9336",363530
"9337",363529
"9338",363528
"9339",363527
"9340",363526
"9341",363509
"9342",363508
"9343",363507
"9344",363506
"9345",363505
"9346",363504
"9347",363501
"9348",363500
"9349",363412
"9350",363411
"9351",363410
"9352",363409
"9353",363408
"9354",363310
"9355",363097
"9356",363096
"9357",363093
"9358",363092
"9359",362965
"9360",362946
"9361",362945
"9362",362944
"9363",362039
"9364",362038
"9365",361988
"9366",361763
"9367",361762
"9368",361622
"9369",361319
"9370",361241
"9371",361207
"9372",360932
"9373",360801
"9374",360800
"9375",360799
"9376",360798
"9377",360483
"9378",359767
"9379",359766
"9380",359614
"9381",359613
"9382",359611
"9383",359610
"9384",359387
"9385",358662
"9386",358661
"9387",358634
"9388",358633
"9389",358632
"9390",358631
"9391",358630
"9392",358629
"9393",358628
"9394",358418
"9395",358417
"9396",358416
"9397",358415
"9398",358414
"9399",358413
"9400",358412
"9401",358411
"9402",358410
"9403",358409
"9404",358310
"9405",358300
"9406",358299
"9407",358298
"9408",358297
"9409",358296
"9410",358259
"9411",358188
"9412",358098
"9413",358097
"9414",358096
"9415",358095
"9416",358030
"9417",358029
"9418",358028
"9419",358027
"9420",358008
"9421",357965
"9422",357964
"9423",357962
"9424",357959
"9425",357958
"9426",357957
"9427",357956
"9428",357955
"9429",357954
"9430",357953
"9431",357952
"9432",357951
"9433",357950
"9434",357949
"9435",357948
"9436",357947
"9437",357946
"9438",357944
"9439",357943
"9440",357942
"9441",357941
"9442",357940
"9443",357939
"9444",357938
"9445",357937
"9446",357936
"9447",357935
"9448",357934
"9449",357933
"9450",357932
"9451",357931
"9452",357930
"9453",357928
"9454",357510
"9455",357509
"9456",357508
"9457",357507
"9458",357506
"9459",357505
"9460",357504
"9461",357357
"9462",357356
"9463",357355
"9464",356919
"9465",356769
"9466",356729
"9467",356677
"9468",356520
"9469",355970
"9470",355868
"9471",355867
"9472",355753
"9473",355752
"9474",355751
"9475",355735
"9476",355681
"9477",355680
"9478",355679
"9479",355678
"9480",355677
"9481",355676
"9482",355675
"9483",355674
"9484",355673
"9485",355528
"9486",354941
"9487",354940
"9488",354939
"9489",354584
"9490",354555
"9491",354510
"9492",354509
"9493",354508
"9494",354507
"9495",354506
"9496",354505
"9497",354504
"9498",354481
"9499",354466
"9500",354465
"9501",354464
"9502",354463
"9503",354462
"9504",354417
"9505",354071
"9506",354070
"9507",354069
"9508",354012
"9509",352928
"9510",352772
"9511",352035
"9512",351823
"9513",351699
"9514",351698
"9515",351697
"9516",351126
"9517",351125
"9518",351124
"9519",351052
"9520",350960
"9521",350959
"9522",350800
"9523",350797
"9524",350796
"9525",350754
"9526",350657
"9527",350612
"9528",350611
"9529",350610
"9530",350609
"9531",350608
"9532",350607
"9533",350606
"9534",350604
"9535",350603
"9536",350469
"9537",350317
"9538",350316
"9539",350254
"9540",350088
"9541",350034
"9542",349921
"9543",349920
"9544",349919
"9545",349918
"9546",349915
"9547",349914
"9548",349878
"9549",349877
"9550",349876
"9551",349788
"9552",349368
"9553",349367
"9554",349366
"9555",349365
"9556",349262
"9557",349216
"9558",349215
"9559",349214
"9560",349213
"9561",349212
"9562",349211
"9563",349210
"9564",349145
"9565",349144
"9566",349143
"9567",349142
"9568",349141
"9569",349140
"9570",349139
"9571",349138
"9572",349137
"9573",349136
"9574",349129
"9575",349128
"9576",349127
"9577",349126
"9578",349125
"9579",349124
"9580",348738
"9581",348736
"9582",348735
"9583",348722
"9584",348437
"9585",348368
"9586",348367
"9587",348243
"9588",348242
"9589",347577
"9590",347576
"9591",347575
"9592",347420
"9593",347419
"9594",346936
"9595",346935
"9596",346899
"9597",346855
"9598",346854
"9599",346853
"9600",346852
"9601",346851
"9602",346850
"9603",346849
"9604",346848
"9605",346788
"9606",346787
"9607",346786
"9608",346785
"9609",346784
"9610",346783
"9611",346781
"9612",346780
"9613",346779
"9614",346778
"9615",346777
"9616",346776
"9617",346775
"9618",346774
"9619",346773
"9620",346772
"9621",346771
"9622",346769
"9623",346768
"9624",346767
"9625",346451
"9626",346450
"9627",346449
"9628",346448
"9629",346420
"9630",346374
"9631",346083
"9632",346082
"9633",346081
"9634",346080
"9635",345665
"9636",345664
"9637",345663
"9638",345649
"9639",345648
"9640",345647
"9641",345646
"9642",345645
"9643",345644
"9644",345614
"9645",345613
"9646",345592
"9647",345491
"9648",345453
"9649",345452
"9650",345438
"9651",345437
"9652",345436
"9653",345435
"9654",345434
"9655",345433
"9656",345432
"9657",345416
"9658",345408
"9659",345407
"9660",345202
"9661",345201
"9662",344656
"9663",344655
"9664",344612
"9665",344259
"9666",343996
"9667",343588
"9668",343269
"9669",343268
"9670",343267
"9671",343266
"9672",343265
"9673",343264
"9674",343263
"9675",343262
"9676",343150
"9677",343149
"9678",343148
"9679",343147
"9680",343146
"9681",343145
"9682",343144
"9683",343142
"9684",343111
"9685",343019
"9686",343018
"9687",342864
"9688",342863
"9689",342862
"9690",342861
"9691",342859
"9692",342857
"9693",342856
"9694",342855
"9695",342817
"9696",342816
"9697",342815
"9698",342814
"9699",342813
"9700",342812
"9701",342810
"9702",342809
"9703",342808
"9704",342807
"9705",342806
"9706",342805
"9707",342804
"9708",342803
"9709",342802
"9710",342801
"9711",342800
"9712",342799
"9713",342798
"9714",342797
"9715",342796
"9716",342795
"9717",342794
"9718",342793
"9719",342792
"9720",342791
"9721",342790
"9722",342789
"9723",342788
"9724",342787
"9725",342786
"9726",342785
"9727",342778
"9728",342777
"9729",342776
"9730",342774
"9731",342773
"9732",342772
"9733",342771
"9734",342770
"9735",342769
"9736",342768
"9737",342767
"9738",342766
"9739",342765
"9740",342764
"9741",342762
"9742",342751
"9743",342750
"9744",341749
"9745",341748
"9746",341635
"9747",341634
"9748",341633
"9749",341632
"9750",341631
"9751",341630
"9752",341629
"9753",341628
"9754",341627
"9755",341626
"9756",341625
"9757",341624
"9758",341623
"9759",341622
"9760",341621
"9761",341620
"9762",341619
"9763",341618
"9764",341617
"9765",341616
"9766",341615
"9767",341614
"9768",341613
"9769",341612
"9770",341611
"9771",341610
"9772",341609
"9773",341608
"9774",341607
"9775",341578
"9776",341490
"9777",341489
"9778",341488
"9779",341487
"9780",341486
"9781",341485
"9782",341484
"9783",341483
"9784",341482
"9785",341444
"9786",341283
"9787",341262
"9788",341261
"9789",341094
"9790",340200
"9791",339141
"9792",339093
"9793",339092
"9794",339091
"9795",338575
"9796",338307
"9797",337928
"9798",337927
"9799",337926
"9800",337550
"9801",337549
"9802",337548
"9803",337547
"9804",337546
"9805",337495
"9806",337494
"9807",337493
"9808",337492
"9809",337491
"9810",337490
"9811",336972
"9812",336971
"9813",336970
"9814",336969
"9815",336871
"9816",336870
"9817",336869
"9818",336868
"9819",336863
"9820",336862
"9821",336861
"9822",336860
"9823",336845
"9824",336844
"9825",336843
"9826",336842
"9827",336841
"9828",336840
"9829",336839
"9830",336838
"9831",336837
"9832",336836
"9833",336835
"9834",336834
"9835",336833
"9836",336832
"9837",336729
"9838",336459
"9839",336282
"9840",336243
"9841",336224
"9842",336223
"9843",336222
"9844",336221
"9845",336220
"9846",336219
"9847",336218
"9848",336217
"9849",336216
"9850",336215
"9851",335989
"9852",335137
"9853",334827
"9854",334668
"9855",334667
"9856",334666
"9857",334396
"9858",334395
"9859",334394
"9860",334373
"9861",334372
"9862",334371
"9863",334370
"9864",334368
"9865",334367
"9866",334365
"9867",334364
"9868",334363
"9869",334315
"9870",334314
"9871",334313
"9872",334312
"9873",334309
"9874",334308
"9875",334305
"9876",334304
"9877",334303
"9878",334302
"9879",334301
"9880",334300
"9881",334299
"9882",334298
"9883",334297
"9884",333831
"9885",333507
"9886",332928
"9887",332927
"9888",332926
"9889",332925
"9890",332924
"9891",332923
"9892",332775
"9893",332774
"9894",332773
"9895",332771
"9896",332770
"9897",332727
"9898",332726
"9899",332725
"9900",332724
"9901",332723
"9902",332147
"9903",332146
"9904",332145
"9905",332144
"9906",332143
"9907",332142
"9908",332141
"9909",332140
"9910",332139
"9911",332138
"9912",332137
"9913",332134
"9914",331735
"9915",331734
"9916",331733
"9917",331732
"9918",331731
"9919",331730
"9920",331729
"9921",331728
"9922",331549
"9923",331507
"9924",331489
"9925",331488
"9926",331487
"9927",331486
"9928",331485
"9929",331460
"9930",331458
"9931",331341
"9932",331340
"9933",331259
"9934",331258
"9935",331257
"9936",331256
"9937",331255
"9938",331253
"9939",330964
"9940",330226
"9941",330225
"9942",330224
"9943",330223
"9944",330222
"9945",329443
"9946",328388
"9947",327922
"9948",327892
"9949",327891
"9950",327890
"9951",327889
"9952",327888
"9953",327887
"9954",327886
"9955",327884
"9956",327883
"9957",327882
"9958",327881
"9959",327880
"9960",327879
"9961",327878
"9962",327877
"9963",327706
"9964",327409
"9965",327408
"9966",327297
"9967",327295
"9968",327294
"9969",327067
"9970",327066
"9971",327054
"9972",327051
"9973",327050
"9974",327049
"9975",327047
"9976",327046
"9977",327044
"9978",327043
"9979",327042
"9980",327041
"9981",327040
"9982",327039
"9983",327038
"9984",327037
"9985",327036
"9986",327035
"9987",327034
"9988",327033
"9989",327032
"9990",327031
"9991",327030
"9992",327029
"9993",327028
"9994",327027
"9995",327026
"9996",327025
"9997",327024
"9998",327023
"9999",327004
"10000",327003
"10001",327002
"10002",327001
"10003",327000
"10004",326999
"10005",326998
"10006",326997
"10007",326996
"10008",326995
"10009",326994
"10010",326993
"10011",326992
"10012",326991
"10013",326990
"10014",326989
"10015",326988
"10016",326987
"10017",326986
"10018",326985
"10019",326984
"10020",326983
"10021",326982
"10022",326981
"10023",326980
"10024",326979
"10025",326978
"10026",326977
"10027",326976
"10028",326975
"10029",326974
"10030",326973
"10031",326972
"10032",326971
"10033",326970
"10034",326969
"10035",326900
"10036",326899
"10037",326898
"10038",326880
"10039",326856
"10040",326805
"10041",326797
"10042",326796
"10043",326795
"10044",326792
"10045",326791
"10046",326790
"10047",326789
"10048",326788
"10049",326787
"10050",326754
"10051",326712
"10052",326685
"10053",326684
"10054",326671
"10055",326670
"10056",326669
"10057",326668
"10058",326631
"10059",326581
"10060",326580
"10061",326579
"10062",326578
"10063",326552
"10064",326502
"10065",326501
"10066",326500
"10067",326489
"10068",326334
"10069",326333
"10070",326332
"10071",326331
"10072",326330
"10073",326329
"10074",326328
"10075",326327
"10076",326162
"10077",326085
"10078",326084
"10079",326082
"10080",326027
"10081",326026
"10082",326025
"10083",326024
"10084",325800
"10085",325799
"10086",325628
"10087",325627
"10088",325351
"10089",325350
"10090",325305
"10091",325042
"10092",325022
"10093",325021
"10094",325020
"10095",325019
"10096",325018
"10097",325017
"10098",324882
"10099",324881
"10100",324880
"10101",324879
"10102",324878
"10103",324875
"10104",324874
"10105",324802
"10106",324554
"10107",324553
"10108",324497
"10109",324496
"10110",324289
"10111",324288
"10112",323942
"10113",323817
"10114",323816
"10115",323092
"10116",323091
"10117",323029
"10118",322568
"10119",322567
"10120",321890
"10121",321889
"10122",321888
"10123",321847
"10124",321846
"10125",321845
"10126",321844
"10127",321843
"10128",321842
"10129",321841
"10130",321840
"10131",321838
"10132",321837
"10133",321780
"10134",321779
"10135",321778
"10136",321718
"10137",321717
"10138",321658
"10139",321638
"10140",321636
"10141",320895
"10142",320840
"10143",320839
"10144",320838
"10145",320837
"10146",320836
"10147",320835
"10148",320834
"10149",320833
"10150",320338
"10151",320332
"10152",320331
"10153",320297
"10154",320160
"10155",320159
"10156",320158
"10157",320157
"10158",320155
"10159",320154
"10160",320153
"10161",320152
"10162",320151
"10163",320150
"10164",320015
"10165",320014
"10166",320013
"10167",320012
"10168",320011
"10169",320010
"10170",320009
"10171",320008
"10172",320007
"10173",320006
"10174",320005
"10175",320004
"10176",320003
"10177",319986
"10178",319984
"10179",319983
"10180",319982
"10181",319981
"10182",319966
"10183",319965
"10184",319964
"10185",319960
"10186",319896
"10187",319895
"10188",319892
"10189",319891
"10190",319890
"10191",319889
"10192",319850
"10193",319849
"10194",319626
"10195",319504
"10196",319503
"10197",319118
"10198",319117
"10199",319082
"10200",319081
"10201",319080
"10202",319068
"10203",319067
"10204",319066
"10205",318938
"10206",318937
"10207",318886
"10208",318885
"10209",318840
"10210",318472
"10211",318470
"10212",318196
"10213",318091
"10214",317668
"10215",317667
"10216",317666
"10217",317665
"10218",317664
"10219",317663
"10220",317662
"10221",317661
"10222",317660
"10223",317659
"10224",317658
"10225",317657
"10226",317656
"10227",317655
"10228",317654
"10229",317653
"10230",317652
"10231",317651
"10232",317650
"10233",317548
"10234",316166
"10235",315842
"10236",315681
"10237",315680
"10238",315265
"10239",315264
"10240",315263
"10241",315262
"10242",315036
"10243",315034
"10244",315033
"10245",314950
"10246",314812
"10247",313732
"10248",313731
"10249",313681
"10250",313680
"10251",313265
"10252",313081
"10253",313080
"10254",312454
"10255",312453
"10256",312433
"10257",312432
"10258",312431
"10259",312430
"10260",312429
"10261",312428
"10262",312427
"10263",312426
"10264",312375
"10265",312374
"10266",312373
"10267",312307
"10268",312306
"10269",312305
"10270",312304
"10271",312303
"10272",312302
"10273",312301
"10274",312300
"10275",312299
"10276",312298
"10277",312297
"10278",312296
"10279",312295
"10280",312294
"10281",312293
"10282",312292
"10283",312291
"10284",312290
"10285",312289
"10286",312288
"10287",312287
"10288",312286
"10289",312285
"10290",312284
"10291",312283
"10292",312282
"10293",312281
"10294",312280
"10295",312279
"10296",312278
"10297",312277
"10298",312276
"10299",312275
"10300",312274
"10301",312199
"10302",312198
"10303",312197
"10304",312102
"10305",312015
"10306",311999
"10307",311988
"10308",311958
"10309",311840
"10310",311839
"10311",311838
"10312",311837
"10313",311500
"10314",311295
"10315",311294
"10316",311293
"10317",311292
"10318",311291
"10319",311290
"10320",311289
"10321",311288
"10322",311287
"10323",311286
"10324",311285
"10325",311284
"10326",310830
"10327",310790
"10328",310703
"10329",310578
"10330",310577
"10331",310541
"10332",310540
"10333",310512
"10334",310487
"10335",310486
"10336",310485
"10337",309995
"10338",309993
"10339",309992
"10340",309981
"10341",309979
"10342",309978
"10343",309977
"10344",309976
"10345",309975
"10346",309974
"10347",309944
"10348",309943
"10349",309942
"10350",309941
"10351",309940
"10352",309939
"10353",309938
"10354",309937
"10355",309485
"10356",309484
"10357",309483
"10358",309406
"10359",309098
"10360",309097
"10361",309022
"10362",308716
"10363",308628
"10364",308627
"10365",308554
"10366",308553
"10367",308552
"10368",308551
"10369",308432
"10370",308431
"10371",308430
"10372",308429
"10373",308428
"10374",308427
"10375",308426
"10376",308425
"10377",308424
"10378",308423
"10379",308422
"10380",308421
"10381",308352
"10382",307968
"10383",307967
"10384",307927
"10385",307905
"10386",307904
"10387",307903
"10388",307902
"10389",307883
"10390",307882
"10391",307881
"10392",307880
"10393",307879
"10394",307878
"10395",307877
"10396",307876
"10397",307875
"10398",307856
"10399",307771
"10400",307770
"10401",307110
"10402",307109
"10403",307108
"10404",307107
"10405",307106
"10406",307105
"10407",307104
"10408",307103
"10409",307102
"10410",306734
"10411",306649
"10412",306315
"10413",306313
"10414",306312
"10415",305018
"10416",304961
"10417",304960
"10418",304959
"10419",304958
"10420",304408
"10421",304068
"10422",304067
"10423",304066
"10424",304048
"10425",304047
"10426",304046
"10427",304045
"10428",304044
"10429",304043
"10430",304042
"10431",304041
"10432",304040
"10433",304039
"10434",304038
"10435",303967
"10436",303966
"10437",303957
"10438",303956
"10439",303955
"10440",303938
"10441",303800
"10442",303789
"10443",303788
"10444",303787
"10445",303786
"10446",303785
"10447",303784
"10448",303783
"10449",303782
"10450",303781
"10451",303760
"10452",303759
"10453",303758
"10454",303757
"10455",303756
"10456",303755
"10457",303657
"10458",303250
"10459",302945
"10460",302943
"10461",302941
"10462",302940
"10463",302939
"10464",302538
"10465",302537
"10466",302536
"10467",302535
"10468",302534
"10469",302533
"10470",302532
